id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
ws859s88f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_31830_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85017769,,,,http://id.loc.gov/authorities/subjects/sh2003012083,http://id.loc.gov/authorities/subjects/sh85117166,http://id.loc.gov/authorities/subjects/sh85119367,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh87002620,http://id.loc.gov/authorities/subjects/sh2005006380,http://id.loc.gov/authorities/subjects/sh87002619,http://id.loc.gov/authorities/subjects/sh2008004848,"South Promenade, Seaside OR (verso)",open,
bv73c866v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_Z00090_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,M. A. Gunst & Co. Building (recto),open,
df71g828x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b049_CT00089,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,PH037_b049_CT00089 Angelus Studio Photographs,open,
n870zx63m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_H00099_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048972,http://id.loc.gov/authorities/names/n83329232,http://id.loc.gov/authorities/names/n79059599,,,,,,,PH037_b226_H00099_print (verso),open,
kp78h588j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_47981_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85025567,http://id.loc.gov/authorities/subjects/sh85025854,,,,,,,,PH037_b214_47981_print (verso),open,
kp78h5347,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_Z00062_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087089,http://id.loc.gov/authorities/subjects/sh98002091,,,,,,,,PH037_b214_Z00062_print (verso),open,
df737f22c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b164_77221,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85033238,http://id.loc.gov/authorities/subjects/sh85101240,http://id.loc.gov/authorities/subjects/sh98002906,,,,,,,"San Carlo Opera Company, Ivan Petroff",open,
kp78h3816,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_59385_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85108858,http://id.loc.gov/authorities/names/n92114646,http://id.loc.gov/authorities/subjects/sh96009624,http://id.loc.gov/authorities/subjects/sh85077979,,,,,,"Columbia River Highway. Close-Up of Cascade Locks, Showing Interior of Lock Gate in foreground. Entrance To River in background. Park-Like Surroundings (recto)",open,
j3860m64p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00674_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85007309,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85133951,,,,,,,Captain Gowen. (verso),open,
df734w286,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b146_S00837,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85074030,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,PH037_b146_S00837 Angelus Studio Photographs,open,
ws859h04r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b223_OP00066_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85020461,http://id.loc.gov/authorities/subjects/sh85103400,http://id.loc.gov/authorities/subjects/sh89000505,http://id.loc.gov/authorities/subjects/sh85051067,,,,,Fountain at 6th and Ankeny (recto),open,
ws859p08w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_Z00407_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85034333,,,,,PH037_b230_Z00407_print (recto),open,
j3860q48x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00488_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85096623,http://id.loc.gov/authorities/subjects/sh85046354,,,,,,,,The Paraffine Paint Co. exhibit. (verso),open,
n870zs17p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_31493_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85002960,http://id.loc.gov/authorities/subjects/sh88001468,http://id.loc.gov/authorities/subjects/sh85002963,,,,,,,PH037_b213_31493_print (verso),open,
df71fp26p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b004_AG00139,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85127095,http://id.loc.gov/authorities/subjects/sh85011902,http://id.loc.gov/authorities/subjects/sh85047200,http://id.loc.gov/authorities/subjects/sh85061113,http://id.loc.gov/authorities/subjects/sh85038905,http://id.loc.gov/authorities/subjects/sh2007010579,http://id.loc.gov/authorities/subjects/sh85127098,http://id.loc.gov/authorities/subjects/sh85034249,,PH037_b004_AG00139 Angelus Studio Photographs,open,
df737f434,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b164_77726,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85002338,http://id.loc.gov/authorities/subjects/sh85136466,http://id.loc.gov/authorities/subjects/sh85049044,http://id.loc.gov/authorities/subjects/sh85002415,,,,,,Flax,open,
kp78hg66c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_71578_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n94062522,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85145303,,,,,,,PH037_b215_71578_print_copy1 (verso),open,
bv73c850z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_B01468_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,,PH037_b221_B01468_print (recto),open,
ws85b3787,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_Z01885_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,,"Commission of Public Docks. Terminal 4, Pier 1 [PH037_b234_Z01886] (recto)",open,
df71fv32v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b025_B00483,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85058057,http://id.loc.gov/authorities/subjects/sh85101525,,,,,,,,"Exterior of gymnasium building at Washington High School, Portland. Building on low hill above foreground sidewalk.",open,
k3569891s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_32513_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85055804,http://id.loc.gov/authorities/subjects/sh85055818,http://id.loc.gov/authorities/subjects/sh85055814,,,,,,Waverly (recto),open,
jm215c20r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_T00281_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,,PH037_b219_T00281_print_copy1 (recto),open,
ws859n29f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b225_Z01527_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85119004,http://id.loc.gov/authorities/names/n50083307,http://id.loc.gov/authorities/subjects/sh85087089,http://id.loc.gov/authorities/subjects/sh85127595,,,,,,"Statuary, 'William Clark' [Z01527] (recto)",open,
df72cs441,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b142_MC00053_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n90665720,http://id.loc.gov/authorities/subjects/sh85048493,http://id.loc.gov/authorities/subjects/sh85048481,http://id.loc.gov/authorities/subjects/sh85016379,http://id.loc.gov/authorities/subjects/sh85048470,,,,,PH037_b142_MC00053_copy1 Angelus Studio Photographs,open,
df71fp62j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b005_AG00203,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85093606,http://id.loc.gov/authorities/subjects/sh85047200,http://id.loc.gov/authorities/subjects/sh85047218,http://id.loc.gov/authorities/subjects/sh85034249,http://id.loc.gov/authorities/subjects/sh88005989,http://id.loc.gov/authorities/subjects/sh85023418,,,,PH037_b005_AG00203 Angelus Studio Photographs,open,
k3569768s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_20779_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85078097,,,,,,,,PH037_b220_20779_print (verso),open,
ws859p159,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_BR00030_print_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85033620,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,"Covered bridge over Umpqua River south of Dillard, Douglas County. (recto)",open,
df71g808f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b048_CT00020,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137261,http://id.loc.gov/authorities/subjects/sh85114559,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,,PH037_b048_CT00020 Angelus Studio Photographs,open,
ws85bh081,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01213_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85101240,,,,,,,,,J. H. Peters. 914 Market St. San Fancisco.,open,
ws859r02n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_Z00363_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh85110906,,,,,,,PH037_b231_Z00363_print (verso),open,
df720m507,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PHO37_b120_SH00583,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85033740,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85127208,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85087168,http://id.loc.gov/authorities/subjects/sh85128067,http://id.loc.gov/authorities/subjects/sh85090355,http://id.loc.gov/authorities/subjects/sh85081274,http://id.loc.gov/authorities/subjects/sh85078804,PHO37_b120_SH00583 Angelus Studio Photographs,open,
df71g873r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b051_F00017,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048866,http://id.loc.gov/authorities/subjects/sh85048686,http://id.loc.gov/authorities/subjects/sh85123639,http://id.loc.gov/authorities/subjects/sh85048847,http://id.loc.gov/authorities/subjects/sh85048830,,,,,PH037_b051_F00017 Angelus Studio Photographs,open,
df738r39k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b210_85403_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/names/n90649934,http://id.loc.gov/authorities/subjects/sh85096476,http://id.loc.gov/authorities/subjects/sh85096464,,,,,,"SP&S RY promotional material. Cannon Beach, OR.",open,
ws85b404n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_F00041_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85048686,http://id.loc.gov/authorities/subjects/sh2008020108,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/subjects/sh85048866,,,,PH037_b234_F00041_print_copy1 (recto),open,
df7379111,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b168_69018,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh93000550,http://id.loc.gov/authorities/subjects/sh95003244,http://id.loc.gov/authorities/subjects/sh85065184,http://id.loc.gov/authorities/subjects/sh93000549,,,,,,PH037_b168_69018,open,
bv73c8720,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_Z00093_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,,Parade (recto),open,
ws85bg92b,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01199_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,,,,PH037_b211_Z01199_nitrate,open,
df72ck84r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b127_H00043,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85055494,http://id.loc.gov/authorities/subjects/sh85016211,http://id.loc.gov/authorities/subjects/sh85128615,,,,,,,PH037_b127_H00043 Angelus Studio Photographs,open,
ws859p07m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_Z00407_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85097741,,,,,PH037_b230_Z00407_print (verso),open,
k3569936x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_MF00031_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85046823,,,,,,,,PH037_b220_MF00031_print (verso),open,
